,SiO2,SiO2,SiO2,SiO2,SiO2,SiO2,SiO2,SiO2,SiO2,SiO2,TiO,Ti3O5,Ti2O3,Ti2O,Ti3O,TiO2,Ti2O3,Ti6O,Ti3O5,Ti3O5,Zr3O,Zr2O,ZrO2,Zr3O,ZrO2,ZrO2,ZrO2,ZrO2,Zr3O,ZrO2
SiO2,0.0,0.47082860785117475,0.7034107442574404,0.6017904377987877,0.45560663122613665,0.34282130560980484,0.11479921176520813,0.4285113977734971,0.11497142280751804,0.4513942392714858,0.6618940526696386,0.4900295959376493,0.719419448464576,0.586030619804796,0.5030252530566401,0.4592383642670854,0.6863398500847993,1.0969349794459073,0.5009689439780356,0.40350289537501816,0.9950241098891599,1.1476756848552654,0.5316855120312509,0.9678803816846022,0.5930658488811553,0.49838741961117794,0.48938509685077736,0.528596430569402,0.9663294340652389,0.7054009152331306
SiO2,0.47082860785117475,0.0,0.3964353590615701,0.17906550765011797,0.06565790473954802,0.21005073898972082,0.5425949723230881,0.25355520379766805,0.5419324052087982,0.06381303707625596,0.9489887399870041,0.7565501405622408,1.0047222346372413,0.8130669141982674,0.6955902600129042,0.6640860687451804,0.8939640339375572,1.1017011250647668,0.7429361761734814,0.6305391897684895,0.7509953614784894,0.8830076274383214,0.6220143888451037,0.7238516332739318,0.8346980708796696,0.7121001108801757,0.6155495117484238,0.6390438207122457,0.7223006856545684,0.8886419829443355
SiO2,0.7034107442574404,0.3964353590615701,0.0,0.22638180049077228,0.362175264356857,0.5007265056513024,0.7146539249946544,0.41795523858847083,0.7158276157902606,0.3687546699776991,1.0170646387645954,0.9226261668475275,1.0583398993992659,0.7996322510535956,0.6722723560611081,0.8281171471765068,0.9760229055601402,1.0990348677160862,0.9464554946471195,0.7642005320370866,0.7818783676158896,1.003472829639601,0.8473228425802719,0.7899126346041445,0.9053375018501755,0.754598672788287,0.8481316481546894,0.8248646801023556,0.7828485111064714,0.9974537766403202
SiO2,0.6017904377987877,0.17906550765011797,0.22638180049077228,0.0,0.18322578477569262,0.359804458814752,0.6298632456753026,0.33214861781246796,0.6292006785610127,0.16847480270806336,0.9843255409707332,0.7824477088702757,1.0338264570861129,0.8535911374579896,0.6683817043248941,0.7229964414070826,0.9725574479523571,1.1005582876318112,0.8448351881884668,0.6710634130282118,0.7080195298274514,0.8803834241693362,0.6969481103767352,0.6913188297503963,0.8277309794510872,0.7515631502336309,0.7465113416960367,0.6897607933391976,0.6833044224965485,0.9702039105692193
SiO2,0.45560663122613665,0.06565790473954802,0.362175264356857,0.18322578477569262,0.0,0.1946968089979091,0.5234840888063035,0.25446966983304087,0.5228215216920136,0.055294717964605944,0.9516305927264659,0.7151140742586346,1.0073640873767031,0.7826875944715521,0.6379838732930327,0.6765946951761705,0.89487849997293,1.099835588718862,0.7455780289129432,0.6001598700417743,0.7432562143354735,0.874755383365156,0.620173092386743,0.7512904813237284,0.8371352888196322,0.7039606586393399,0.5950273427448343,0.6416856734517076,0.7432760740698807,0.9184274571356457
SiO2,0.34282130560980484,0.21005073898972082,0.5007265056513024,0.359804458814752,0.1946968089979091,0.0,0.36193130543121743,0.20129845711290084,0.3612687383169275,0.21495014358261244,0.8833724697805776,0.6479434294440471,0.9391059644308148,0.7196507668025811,0.5614793325810781,0.609617658159916,0.7715259083937287,1.0993485896870947,0.6773199059670549,0.5371230423728033,0.8172624411787446,0.9592874714746626,0.5585300496809196,0.8018639419537115,0.7915557883901148,0.6600363095829653,0.5081699669164248,0.5734275505058193,0.7938495346998637,0.8815452258847682
SiO2,0.11479921176520813,0.5425949723230881,0.7146539249946544,0.6298632456753026,0.5234840888063035,0.36193130543121743,0.0,0.44539162217891715,0.0068422352993469104,0.5083705406534964,0.6817048229650169,0.4703072411399982,0.727281962200915,0.5752299023155651,0.5025802782113684,0.5150809902107509,0.6536576970413757,1.0966696508988467,0.5184957890528068,0.40526036108108965,0.9944929186255091,1.1323026957382663,0.5314201834841903,1.002527185613764,0.6149754108479613,0.5040054774762908,0.48911976830371673,0.5283311020223413,0.9945127783599164,0.7870085579356032
SiO2,0.4285113977734971,0.25355520379766805,0.41795523858847083,0.33214861781246796,0.25446966983304087,0.20129845711290084,0.44539162217891715,0.0,0.4471826181073668,0.21714534068136704,0.8902518242830393,0.6909629257398895,0.9289759896573031,0.7692959719485839,0.5941894742434961,0.6496866037427171,0.7862626995359294,1.099016028395613,0.6999441721831516,0.5964482323265785,0.8571164201745409,0.9202946063071424,0.6100154894194549,0.8651506871627959,0.7721211277146312,0.6833156433587608,0.5638003227326358,0.5971436020742171,0.8571362799089481,0.895603165312576
SiO2,0.11497142280751804,0.5419324052087982,0.7158276157902606,0.6292006785610127,0.5228215216920136,0.3612687383169275,0.0068422352993469104,0.4471826181073668,0.0,0.5077079735392065,0.6835164259987918,0.4641623114240798,0.7267890324057609,0.5708661074254588,0.5019973633097004,0.508238754911404,0.6530362447931051,1.0965578157587357,0.5164893231501786,0.39841812578174274,0.9940732805784744,1.1352869920613067,0.5313083483440793,1.0021075475667294,0.6121145926667433,0.49786054776037236,0.4890079331636057,0.5282192668822303,0.9940931403128817,0.7801663226362563
SiO2,0.4513942392714858,0.06381303707625596,0.3687546699776991,0.16847480270806336,0.055294717964605944,0.21495014358261244,0.5083705406534964,0.21714534068136704,0.5077079735392065,0.0,0.9499037004579716,0.7227925756623153,1.0056371951082088,0.7792669965373045,0.6375846984521303,0.6491896660188416,0.8575541708212562,1.1001004253495534,0.7438511366444489,0.5967392721075266,0.7409695015113247,0.8967372472674837,0.6259806327759385,0.73565707167569,0.8178354940724484,0.7077869967577257,0.5961151431687348,0.6399587811832133,0.7276426644218423,0.8901254941419237
TiO,0.6618940526696386,0.9489887399870041,1.0170646387645954,0.9843255409707332,0.9516305927264659,0.8833724697805776,0.6817048229650169,0.8902518242830393,0.6835164259987918,0.9499037004579716,0.0,0.3767493640213031,0.4894500735313869,0.6889236698948897,0.9559914268542942,0.5654298638468855,0.26551358402569303,1.1039071768786597,0.23568642644444315,0.4617458827769809,1.6376727714147483,1.7553202809792765,0.34804706758278403,1.6105166846098795,0.6659938760753068,0.45479975539370976,0.47815449112944197,0.36008630555000387,1.6089658548434755,0.3199712408002151
Ti3O5,0.4900295959376493,0.7565501405622408,0.9226261668475275,0.7824477088702757,0.7151140742586346,0.6479434294440471,0.4703072411399982,0.6909629257398895,0.4641623114240798,0.7227925756623153,0.3767493640213031,0.0,0.3983162004632428,0.46802865064865173,0.7056102817151011,0.4809460011754352,0.41416784868611245,0.8824532347385992,0.2383891781704044,0.3315478573061652,1.3903072701675399,1.5033443594943288,0.2833666181647505,1.3631635419629822,0.5936905709509124,0.4129217444233353,0.3242325726944397,0.30035394726281517,1.3616125943436188,0.32564581295685446
Ti2O3,0.719419448464576,1.0047222346372413,1.0583398993992659,1.0338264570861129,1.0073640873767031,0.9391059644308148,0.727281962200915,0.9289759896573031,0.7267890324057609,1.0056371951082088,0.4894500735313869,0.3983162004632428,0.0,0.7760822626073516,0.9933955020584184,0.7407798134025025,0.4079661621347572,1.2220211780825814,0.4140259140163489,0.536604646374613,1.6451029509304593,1.7871279812263774,0.5127564706916772,1.6032321311263438,0.8479933771501544,0.6660742646168458,0.580313234798437,0.5462949895143678,1.609245256624627,0.3564780282251858
Ti2O,0.586030619804796,0.8130669141982674,0.7996322510535956,0.8535911374579896,0.7826875944715521,0.7196507668025811,0.5752299023155651,0.7692959719485839,0.5708661074254588,0.7792669965373045,0.6889236698948897,0.46802865064865173,0.7760822626073516,0.0,0.5619209603367485,0.49655277994562264,0.7612050120868865,0.9544979694963871,0.4970692014982312,0.4225541075058201,1.2418046355652388,1.3274615293894954,0.479604425210888,1.2498318582176164,0.6451957729057836,0.5798198589238925,0.409708778714478,0.4723531704060493,1.2436047149009113,0.5053579948245863
Ti3O,0.5030252530566401,0.6955902600129042,0.6722723560611081,0.6683817043248941,0.6379838732930327,0.5614793325810781,0.5025802782113684,0.5941894742434961,0.5019973633097004,0.6375846984521303,0.9559914268542942,0.7056102817151011,0.9933955020584184,0.5619209603367485,0.0,0.652522256284022,0.811684107507376,0.5991821997445816,0.7772147048345968,0.583895528796786,0.7378914728702313,1.1824094517141681,0.6177818656520921,0.6879374134696254,0.7916879911443742,0.7001431019983286,0.6194638521338982,0.6142391341203739,0.7223492260235584,0.7314464456634209
