,SiO2,SiO2,SiO2,SiO2,SiO2,SiO2,SiO2,SiO2,SiO2,SiO2,TiO,Ti3O5,Ti2O3,Ti2O,Ti3O,TiO2,Ti2O3,Ti6O,Ti3O5,Ti3O5,Zr3O,Zr2O,ZrO2,Zr3O,ZrO2,ZrO2,ZrO2,ZrO2,Zr3O,ZrO2
Ti2O3,0.4705544473720709,0.3553188058827451,0.387960012394442,0.41442349422939195,0.41867183720957046,0.462181631495333,0.43487850848009235,0.4570222910310653,0.43448769835140555,0.45269210192806464,0.49821172102926026,0.4286006084599908,1.0046963261345354e-12,0.48008595068640697,0.4514874591187511,0.4942707493147181,0.3755807066348971,0.4481449213223422,0.4867845876173829,0.4758396833832207,0.4521679068915404,0.4237250460613643,0.46552180507321317,0.4529060337224,0.4403194521916285,0.4718033648536498,0.4816056171021824,0.46054354831295863,0.4525890941990754,0.40262955015484814
Ti2O,0.4902116838466846,0.4538709703299604,0.45301352384853383,0.4558581781508839,0.4541826628184277,0.4595835505195055,0.47892836675998884,0.4989212547934103,0.45165234536260057,0.4782927786749904,0.4165372881314204,0.4262014353379842,0.4823568429775504,1.566968776955946e-12,0.14652228160941483,0.45683492558017696,0.40396650296511766,0.12416026254129564,0.4071844123561204,0.48385926063981116,0.3813718940695325,0.3879057283548243,0.38945878191156347,0.38310766323494827,0.4570360048346198,0.3668778174106747,0.46938895785716084,0.36970134326882814,0.3847824247283378,0.41629132396455876
Ti3O,0.4371713043454213,0.44742744763391523,0.4410172864102511,0.43695541094965534,0.4398066352624145,0.47487677744292606,0.4741412994848128,0.48559119676645135,0.47410615085543206,0.4635512263140801,0.48174402433591346,0.4647310267473942,0.4514139055203572,0.1479382768025317,1.1822764989233292e-12,0.4318620514503376,0.42202483240222977,0.013145895272920427,0.44097604494796927,0.47008953509133056,0.4812367701249082,0.45470346388494354,0.41426884348983756,0.4823077981900163,0.4647291444493445,0.3892185941018727,0.48553981931215723,0.4012156534017299,0.4822992718850373,0.4097145839450956
TiO2,0.4415517959232679,0.4742551801664444,0.47679085192881726,0.45393794097536283,0.4511672225277146,0.44900971563705544,0.4728544206334392,0.4214382263630409,0.47257584210574155,0.4428329709590646,0.4373586389504618,0.37857231953581505,0.494266337104884,0.4570434630085345,0.42671702815861606,1.4664935932273693e-12,0.4201116952405412,0.43696405954730266,0.3935899296901769,0.40421802654319455,0.43560857009496895,0.442378164166291,0.4621998016215787,0.4392117915897559,0.4537675955312517,0.4362183539267962,0.412356529441238,0.46389394395950684,0.43758443592679064,0.461269176343868
Ti2O3,0.3960213968488938,0.4866728677475009,0.468519616779653,0.42340068121501373,0.4864159175185967,0.46933351261037476,0.4231127565819057,0.4641277719514164,0.42289141252515944,0.43372492832714854,0.4824998267080798,0.4659463772727829,0.37552554906554125,0.4018023279891023,0.4241590517811699,0.4283678307064628,1.6031065364074948e-12,0.4244807031288044,0.4000067436610212,0.4510478538478578,0.48252177933089774,0.3971438416197207,0.4661944061008894,0.48039146107890934,0.3806340387444314,0.45450712389081804,0.3861030419212942,0.46466875472075664,0.48225981896285225,0.46257863498386925
Ti6O,0.4393027999449221,0.44851321173860165,0.4412496397864593,0.44197494127154197,0.4396025536248405,0.4655420107670447,0.4515233528874291,0.4782105061467642,0.45271282506113836,0.4630285278792926,0.3545482105125213,0.451778698515767,0.44608519858126633,0.12701754301463714,0.011877891526597906,0.4370470796531227,0.4192646213416942,1.3115619701409287e-12,0.4524153010571121,0.4765844673431101,0.4843975044884825,0.4400700426373755,0.39152787121324306,0.4860096874453599,0.3476623267448206,0.37330184458004323,0.4790364704782628,0.3838218667091838,0.48593194885913815,0.3997733335263548
Ti3O5,0.4417044814491319,0.42048393893662894,0.4745838645536225,0.413338858417513,0.46412184617986885,0.42253819856872066,0.4545371676441966,0.40862201263192566,0.45445404919781784,0.4332874804119996,0.440245089820265,0.4253788879269963,0.4624159089518164,0.39892097942435756,0.44069396179948855,0.3935520466590056,0.40028379101529876,0.45532030948057756,7.94475596421762e-13,0.45674485212709887,0.4012573557602541,0.4379659136786703,0.4316791585499704,0.39969949495962925,0.4226487404603676,0.4258153682026042,0.456723845843714,0.4305439498719188,0.39972401817564246,0.4119175669376153
Ti3O5,0.4890601021021631,0.4188606414581002,0.4723467272883241,0.4902817868601716,0.40223629388564,0.4067846612624695,0.45474442711484353,0.4238847080646797,0.4543818238371321,0.4038777450995944,0.4199667537848959,0.44766659832957656,0.4771922173966652,0.43354716612906,0.47066594770744646,0.4042274864897625,0.4508594552962299,0.476052451569292,0.4569314508596717,1.1288747714388592e-12,0.4771706669797608,0.4966115577702581,0.4325650336979491,0.47854893403123533,0.45780471535393874,0.48613122829444,0.4341709170552306,0.4415234444549144,0.478567516589396,0.47194139515005185
Zr3O,0.4596652517385558,0.4544861177997382,0.4134010100274669,0.4707051160557697,0.47390045072342457,0.4662994284848214,0.4218273035097165,0.4503925852737686,0.422698954714696,0.4727147387788197,0.4213068329416045,0.41890656673096704,0.44907604096723064,0.3892509504458954,0.4818306520032554,0.43549256083634696,0.48282762749504293,0.4790535626203279,0.3977907225688343,0.4768310093148933,1.3607448501318231e-12,0.43656870451526303,0.4123420416567046,0.0014001833797038787,0.4453203549332243,0.4338920464387872,0.42064976976958895,0.4200270489603576,0.0006224966160303103,0.4609841433586061
Zr2O,0.4473965804491804,0.43717825343130673,0.4839021972396938,0.45535408786389053,0.4726541852093104,0.4538560359587226,0.37335820909871953,0.456857803220294,0.37368691436558377,0.45880661748559337,0.32930315880896954,0.3985673189646636,0.4232364615349632,0.3881459275866356,0.4526491153248818,0.4432251368947372,0.39822567765494127,0.4407224220788694,0.4365982437023394,0.4965186993229849,0.43427889669246955,2.2515322939398175e-12,0.4368010988061777,0.43361366044406185,0.48432209045055996,0.4262111139216953,0.43911814698804585,0.4460370608902565,0.43592700961235387,0.43659489283432384
ZrO2,0.4189868119349197,0.4159706001322059,0.4010993008063757,0.43010666729661295,0.4743965416870116,0.4487619684460645,0.41392967631345495,0.4613685698560876,0.4157630426285777,0.44899327787397253,0.39034615744514517,0.4874709897391732,0.46271891040446284,0.3513848938202365,0.3802738399443262,0.46390769807614074,0.46809221886661584,0.3858649847565922,0.43596638229875023,0.43251750603704486,0.4219413959140297,0.4352786293085407,7.722711359292589e-13,0.42365034403307134,0.2133999018072979,0.16702803752706463,0.3920336475451245,0.013628062312230849,0.42218696731569966,0.4051226412263088
Zr3O,0.459403416644502,0.4564130104982295,0.41458689926988135,0.4697055102545283,0.4753325176124134,0.4665709284488159,0.420978730183961,0.45071674266533124,0.42189778105629105,0.4718973841624369,0.4223145103720694,0.42057066343974875,0.45121492975196864,0.3899076916337896,0.4830176259152905,0.439128726620949,0.4804909867808575,0.40878589970071755,0.39613767638958536,0.4783549658596039,0.0014133372246093456,0.4362005497731979,0.41523344463060385,1.3085088568232095e-12,0.44355405686640115,0.43182097119619733,0.4228143784018662,0.4136634850256334,0.0005765204429455384,0.4596122561884412
ZrO2,0.41233683888973816,0.43568597210844273,0.43639596192545915,0.44816017239489386,0.4791607716059221,0.46481995516563396,0.45430741476693637,0.4543734345967739,0.456067751383845,0.4593651396506918,0.4110872690227493,0.4583060745491174,0.4399111519390837,0.45665030098938253,0.36437855146729214,0.45376751324477194,0.3805806566729159,0.34779170166803125,0.48217965365821774,0.4580319852499114,0.4440590149634449,0.4841071390568087,0.2117296337165635,0.44211178688387054,2.0816681711721685e-12,0.09635260449545835,0.419935549224726,0.18648413345039805,0.4426281083863524,0.40317997231417946
ZrO2,0.41063306353977364,0.40668238915778937,0.4236459287226719,0.4260029963524245,0.4768309404722553,0.48497134461248387,0.4158365629959724,0.47219928510031195,0.41634588858073573,0.4615096907556693,0.423384142089553,0.48710223686361875,0.47285202556186834,0.35734342477883907,0.38533612094660463,0.43622861423094345,0.4549444121953984,0.37330183536200773,0.42642531479664947,0.48644177209448675,0.43578645632057683,0.423382998766982,0.16719662181634587,0.4340786650071205,0.09692535469270991,1.058653165131318e-12,0.39804809441182476,0.1290224500789256,0.43583157755073165,0.4456021923583691
ZrO2,0.46585394309842476,0.40897830987123884,0.45664574615618114,0.4229104918009567,0.4121028752240419,0.41151844024114315,0.4576186258012762,0.48969795012811673,0.45699193949216727,0.436097134936707,0.4536180720970006,0.4802280584604041,0.48152388607665003,0.4695976888065913,0.43217765190768215,0.4123317847194004,0.38312945256096775,0.47833683945939715,0.4573243407202398,0.4340463912778848,0.420980823881418,0.44050776027202737,0.4003049284245801,0.42296193571137686,0.4197763325883622,0.39863450637167597,1.1107781361374691e-12,0.4054643617071618,0.4233621230554097,0.3377302096300468
ZrO2,0.42429242449838406,0.41709999206492016,0.4113941000210154,0.42635355707788464,0.4574499165961832,0.46365086881408557,0.4198030279075754,0.4714703261448374,0.4217690130961313,0.446473872178735,0.3896406480289121,0.42141122709497425,0.46100209368432243,0.34181762818917083,0.3786282436366596,0.4615749714290722,0.46815683311480394,0.3814034099901993,0.43262425168694135,0.4423099768753838,0.4267586059902623,0.4163775485012769,0.013524952141927893,0.4206544922638451,0.1897750341590656,0.12902602588303103,0.4003705114394951,7.744360708272779e-13,0.41956097112803786,0.4171476036860148
Zr3O,0.45890325200050447,0.45465186028740723,0.415362017505794,0.4699453437059831,0.473891804593505,0.4676319752642801,0.42032526960626004,0.45018851598333937,0.42125402680190355,0.47282275456278966,0.423208098018647,0.419589029256659,0.45002453910932655,0.3917034549648802,0.4828577774782989,0.4374904072760283,0.4823393021984749,0.4809914349100767,0.39612194848572735,0.478308925302387,0.00063456777575982,0.43832695877786615,0.41366854137252274,0.0005751909489774554,0.44403341852488687,0.4336605064440139,0.42321544527851607,0.41244008255584164,1.3156142841808105e-12,0.4604937200480161
ZrO2,0.43727880098311733,0.45256962395318334,0.3637264699821142,0.4787934840162761,0.4811861138568236,0.44875461340364736,0.44334288704471747,0.4628887410377238,0.4430488385151885,0.44809877449411234,0.443759127798916,0.43887879562758253,0.4032877165345627,0.4112412318726378,0.40608982311685493,0.46125654504657854,0.4632459972306263,0.40087527562712505,0.4124839533901072,0.4715766742332495,0.45925022094229306,0.43660357342732276,0.4003608833375354,0.45809444385868153,0.4043891345914301,0.4458146643810859,0.33492441538861595,0.41440938697027124,0.45892300788706714,1.393885007416884e-12
