,SiO2,SiO2,SiO2,SiO2,SiO2,SiO2,SiO2,SiO2,SiO2,SiO2,TiO,Ti3O5,Ti2O3,Ti2O,Ti3O,TiO2,Ti2O3,Ti6O,Ti3O5,Ti3O5,Zr3O,Zr2O,ZrO2,Zr3O,ZrO2,ZrO2,ZrO2,ZrO2,Zr3O,ZrO2
TiO,1.9571042616851768,2.35969880521339,1.6140963561590727,2.009258004669382,2.3158956034042952,2.208439628660575,1.6969570566144871,1.8421228638758131,1.693283796064568,2.3412431156837052,0.0,1.7274549084097384,1.7879729470042394,1.4305295527126616,1.518458162764731,1.5376536100123728,1.5128186660341345,1.470958025032227,1.795034146825358,1.7269170654605868,1.3769753754006209,1.3947909236551697,1.6871374032460924,1.3868796672519401,1.5677860966823411,1.5178656813379119,1.7100389217184997,1.624938147442824,1.3861046591630621,1.5433486192092938
Ti3O5,1.47752676706068,1.6211584110858823,1.399187526142563,1.3727910320403667,1.572224415683439,1.466917561913739,1.5174999976460648,1.4047783494083812,1.5166891973268335,1.5282932589308158,1.7274549084097384,0.0,1.380636724096083,1.6207766276895115,1.477874668577595,1.441457879245759,1.5511674790234986,1.508408189360581,1.3225467925686814,1.357303180555599,1.5887852640347262,1.8777930580880289,1.4422901339573746,1.573683664121125,2.055735664746478,1.700928729226466,1.4145593659240026,1.4768789442587624,1.5787417734861717,1.3866318240215858
Ti2O3,1.4667071169356598,1.7125206364827559,1.5773654580879692,1.5284365330219913,1.6450872946868578,1.5266238949104838,1.4772635224509925,1.3531609330693635,1.4818021055058355,1.6105124164567737,1.7879729470042394,1.380636724096083,0.0,1.561283888349371,1.460736064888777,1.5740368400775986,1.5123996132065267,1.4736945048066454,1.4230091618425698,1.4201266456629908,1.4790590521981175,1.7564943727370552,1.4211847532256867,1.4666927239042122,2.0199719140141434,1.7250193571556274,1.4424367457453777,1.4343196379156076,1.4714477256858756,1.5541368564576938
Ti2O,1.6761972597396428,2.0074196757611458,1.483445744343901,1.8129349246777087,2.0252906608295236,1.879465097184042,1.4702734618109128,1.5702030183236582,1.4705756529781187,2.0350866421115383,1.4305295527126616,1.6207766276895115,1.561283888349371,0.0,0.7906224837604056,1.3797816770845777,1.2909432889432875,1.017123904372459,1.553018089217565,1.5896713228813448,1.3687499552692615,1.315197625738245,1.4687901049694239,1.3732461573584651,1.5331972714071627,1.4947123519922483,1.571467386174202,1.483491189880581,1.3699896180700386,1.5146942954010798
Ti3O,1.6416092007265755,1.9305296602989277,1.4283780323701125,1.7491930220118614,1.938569584117394,1.7544802375156345,1.467991466105498,1.500841878710075,1.4679638196733036,1.9507032056426474,1.518458162764731,1.477874668577595,1.460736064888777,0.7906224837604056,0.0,1.3443096811643478,1.3077215558336832,0.7184503996489052,1.4859496137459005,1.5640835794995742,1.4398306601818873,1.4598164722762328,1.4554414864086163,1.4379291596694337,1.6704731586167565,1.5958221307734042,1.5060638495596679,1.4843597112564628,1.4381582470355023,1.5253523000010387
TiO2,1.6391669472423667,1.9784241182687452,1.4672489104266158,1.8019833449456235,2.015128458690097,1.7768146740706805,1.4681186008479545,1.5648681694622808,1.468093548825182,2.0517979742117807,1.5376536100123728,1.441457879245759,1.5740368400775986,1.3797816770845777,1.3443096811643478,0.0,1.3219360438070813,1.3288239138108435,1.52171552915349,1.450261581143578,1.3879517707482871,1.5197617451447358,1.4674353565340017,1.3865430168682045,1.6473327474945123,1.5335226495590686,1.55295306912255,1.4663168030273304,1.385295865587839,1.4025722794410491
Ti2O3,1.7330377459350097,1.8790577403490831,1.4963567491805083,1.7349423931755628,1.9041425010834807,1.7391266055417172,1.5234669343587184,1.501556499442252,1.5261452188520301,1.9653867597918333,1.5128186660341345,1.5511674790234986,1.5123996132065267,1.2909432889432875,1.3077215558336832,1.3219360438070813,0.0,1.38106868702348,1.4449055885983444,1.6025516429252633,1.4073412698438994,1.42991681017097,1.4090624236368587,1.4038761042205459,1.4925046359489997,1.4295427579803104,1.4882723416327708,1.407975356988869,1.4057240679537448,1.449568448935651
Ti6O,1.6434873675128796,1.9173070119916626,1.3834043483824106,1.7499627847067598,1.9459360386898754,1.7537321991383008,1.4658164720100109,1.5139639340607989,1.4642921803160465,1.9405701917828295,1.470958025032227,1.508408189360581,1.4736945048066454,1.017123904372459,0.7184503996489052,1.3288239138108435,1.38106868702348,0.0,1.510855079720979,1.5515984300095047,1.4225059487026726,1.4675623689414976,1.5055454878844934,1.4244483176097669,1.7997117301309722,1.6375702690841987,1.5029389570436353,1.5394677171017632,1.423264068620001,1.5429963530252726
Ti3O5,1.3325783663379538,1.606642665912433,1.4526319129342424,1.539387206801802,1.5526604903131396,1.5356027088393225,1.4202456752647896,1.512899447316729,1.421099704702481,1.6071563715785613,1.795034146825358,1.3225467925686814,1.4230091618425698,1.553018089217565,1.4859496137459005,1.52171552915349,1.4449055885983444,1.510855079720979,0.0,1.3611165648765857,1.5591131881004359,1.8560582865159583,1.523330420699298,1.5480076117946124,2.1557310151587044,1.8570962647652054,1.432827617686474,1.5735537318458854,1.5517978482462165,1.4006731763393554
Ti3O5,1.4256747946392672,1.5803721441082652,1.404547233990582,1.4468118397573355,1.589042876277893,1.5912047177126776,1.4649705166760394,1.4312205576891044,1.4671287990221376,1.608915106228478,1.7269170654605868,1.357303180555599,1.4201266456629908,1.5896713228813448,1.5640835794995742,1.450261581143578,1.6025516429252633,1.5515984300095047,1.3611165648765857,0.0,1.56123009422617,1.8414644253626014,1.5139530999130466,1.5534597713785034,2.1101062531350836,1.758254520719023,1.3326916338824166,1.5148959879519939,1.55737522368135,1.4544512815024795
