,SiO2,SiO2,SiO2,SiO2,SiO2,SiO2,SiO2,SiO2,SiO2,SiO2,TiO,Ti3O5,Ti2O3,Ti2O,Ti3O,TiO2,Ti2O3,Ti6O,Ti3O5,Ti3O5,Zr3O,Zr2O,ZrO2,Zr3O,ZrO2,ZrO2,ZrO2,ZrO2,Zr3O,ZrO2
TiO,0.5230078862108565,0.5386249298567092,0.47467994289528703,0.4572053724753308,0.4712826768651086,0.5712725919078959,0.5712848711266173,0.559643510560298,0.5686293095572597,0.4587743179730377,5.551115123125783e-17,0.47897096400921146,0.4982984165806579,0.4795864689131154,0.516804442939266,0.5536032276502387,0.5170999836965531,0.4795611515549564,0.44498569343647343,0.4321771580602095,0.4213068323590913,0.4856021216953467,0.5964906007636891,0.4229135267962965,0.583613893461348,0.5746297660083522,0.49413572469826084,0.5706847348064781,0.423685290834955,0.4975222267593007
Ti3O5,0.5308525481892524,0.5442612580644371,0.481853042185682,0.4342925335152096,0.5006449238110913,0.479094365684388,0.5615874278261646,0.49301921788044156,0.5608385366346974,0.45447166915521925,0.47897096400921146,1.6653345369377348e-16,0.47600344695279784,0.5522431035381371,0.4799847158897731,0.4243641543900569,0.5305865896283507,0.5044414007422282,0.43216672986633947,0.45933989627715033,0.5573215526864332,0.5812091709915603,0.4933580381879888,0.5513357395682978,0.5341811427658589,0.4978520473522849,0.49959511058351586,0.504375034926174,0.5538831879340467,0.44497098558960124
Ti2O3,0.5292709001925473,0.6398499760012913,0.6088303196155818,0.5577540144931061,0.5791651643701837,0.5369754227303243,0.5240307777077648,0.4576301307505245,0.5272252893959087,0.5400087027353917,0.4982984165806579,0.47600344695279784,0.0,0.4848875033695538,0.45157613279549436,0.5052451311937344,0.4845377689351133,0.4628881614970719,0.5047741646105514,0.50454400371338,0.45644649135101667,0.434490227104113,0.4681580619827115,0.4539936983113055,0.4458922852940774,0.4877798482785325,0.5172756246291651,0.46100363851933834,0.45587547886427365,0.5565461158098591
Ti2O,0.4953219053260119,0.5250274653573493,0.4960625139658585,0.5391463521600726,0.5322484939370787,0.5375972133892433,0.5006131497050991,0.4991011093949943,0.5010615819115659,0.5138574509985879,0.4795864689131154,0.5522431035381371,0.4848875033695538,0.0,0.15221727114609257,0.475772401599744,0.413724425410121,0.2541100625413012,0.4421813933612406,0.4997837195059314,0.465977203941449,0.38950736895249227,0.5151927150848618,0.4678641355542286,0.45768695687440336,0.5386931354795432,0.5302450723598927,0.5366050759954949,0.4659448549914443,0.5566557713594789
Ti3O,0.5247130014444604,0.5493053650114438,0.4819616697331082,0.552859863269901,0.5477845679257649,0.5042590792119994,0.520528908653637,0.4870671338230845,0.520659995570543,0.535190095994107,0.516804442939266,0.4799847158897731,0.45157613279549436,0.15221727114609257,0.0,0.44936738808159254,0.42748669600334455,0.12901435961797886,0.4409781873845689,0.5238115419675669,0.5181171110811784,0.45841383620873516,0.5212589390806899,0.5169359035764268,0.5135584243503794,0.5943791336982732,0.5144510747771857,0.548078797268096,0.5170757499827413,0.5773151032835498
TiO2,0.4785599552955151,0.5198075927824304,0.4906927971627026,0.546049390179202,0.546006091519156,0.4629362460463957,0.5045620479801771,0.5050313540179673,0.5047525777262016,0.5559068208384846,0.5536032276502387,0.4243641543900569,0.5052451311937344,0.475772401599744,0.4493673880815925,0.0,0.4352876285637577,0.4386604687213038,0.4300977923430003,0.4045127992878813,0.48038819970073177,0.5282201836836078,0.5184441370164184,0.47852904726516027,0.5372002549670118,0.5637563519673552,0.5243233489756165,0.5270373048735564,0.477902693910441,0.47839064416248644
Ti2O3,0.5942617561176617,0.4868697369994143,0.5284938386391261,0.5311228542768864,0.5011094719698498,0.48009311326921905,0.5595154567908074,0.48225703246793317,0.5617203142789755,0.5354717253156495,0.5170999836965531,0.5305865896283507,0.4845377689351133,0.413724425410121,0.42748669600334455,0.4352876285637577,0.0,0.4766649882985646,0.40443817857856407,0.5485961630000948,0.49520022352234,0.44189547451498484,0.486313744912323,0.4927509261667849,0.38127828182957546,0.47239098572955307,0.49674911396207777,0.491831201289224,0.49407292013064924,0.5196768981687719
Ti6O,0.5288460688534551,0.5411709153416222,0.4514104736133736,0.5566996464757563,0.5595851581703919,0.507398098760727,0.5197132093867852,0.49882948956807077,0.5187436689761261,0.5301571618909497,0.4795611515549564,0.5044414007422282,0.4628881614970719,0.2541100625413012,0.1290143596179788,0.4386604687213039,0.4766649882985646,0.0,0.46179294863053116,0.5159787363815885,0.5055635778371123,0.4622123973901374,0.5588827882755687,0.5072075160342894,0.6225761788499962,0.626698168107881,0.5135968999265753,0.590004038858032,0.5063220914508504,0.591230124999417
Ti3O5,0.4418651093770966,0.5784524286596244,0.5017189628617001,0.5790467247322391,0.5324104612790451,0.5613415951284231,0.4671056954052894,0.5692163817808537,0.46749431171828265,0.5662711241991761,0.44498569343647343,0.43216672986633947,0.5047741646105514,0.4421813933612406,0.4409781873845689,0.4300977923430003,0.40443817857856407,0.46179294863053116,5.551115123125783e-17,0.4623565527508554,0.48657921594410863,0.46061080891713235,0.5235904916039833,0.48577854288198785,0.4976803498224369,0.5519492783510214,0.5033681111047631,0.5421434777933439,0.4868179775484064,0.4208103327204945
Ti3O5,0.501279092820948,0.5370020650939487,0.477525497679269,0.5000452622186777,0.5399914379998914,0.5915003413716965,0.5118921245056001,0.5117019545667539,0.513298089282762,0.5453112592669193,0.4321771580602095,0.45933989627715033,0.50454400371338,0.4997837195059314,0.5238115419675669,0.4045127992878813,0.5485961630000947,0.5159787363815885,0.4623565527508554,0.0,0.5126441370966571,0.4976673880578803,0.5322987912746199,0.513500800123097,0.5201805892772806,0.5054688972110046,0.4399058972336021,0.5156532609528623,0.5148733787426114,0.4770347664911463
